time,open,high,low,close,tick_volume,spread,real_volume
2023-06-01,1962.13,1982.99,1953.25,1977.34,123078,25,0
2023-06-02,1977.22,1983.31,1947.44,1947.9,121818,25,0
2023-06-05,1946.76,1963.91,1938.0,1961.67,114994,25,0
2023-06-06,1961.49,1966.29,1954.22,1963.15,105409,25,0
2023-06-07,1962.99,1970.08,1939.62,1939.79,112428,25,0
2023-06-08,1940.16,1970.39,1939.4,1965.45,114016,25,0
2023-06-09,1965.51,1972.93,1956.48,1960.43,100526,25,0
2023-06-12,1959.73,1966.88,1949.07,1957.31,112523,25,0
2023-06-13,1956.97,1970.7,1939.91,1943.36,123659,25,0
2023-06-14,1942.97,1960.12,1939.53,1941.66,121647,25,0
2023-06-15,1941.35,1960.15,1924.53,1957.85,137261,25,0
2023-06-16,1957.55,1967.79,1953.14,1957.27,124356,25,0
2023-06-19,1957.41,1958.6,1947.62,1950.11,66199,25,0
2023-06-20,1950.23,1956.64,1929.66,1936.05,123136,25,0
2023-06-21,1935.3,1939.39,1919.0,1932.53,121401,25,0
2023-06-22,1932.14,1934.83,1912.24,1913.58,109267,25,0
2023-06-23,1913.48,1937.19,1909.93,1921.02,116262,25,0
2023-06-26,1924.87,1933.23,1921.4,1922.93,102218,25,0
2023-06-27,1922.67,1930.56,1910.74,1913.48,106006,25,0
2023-06-28,1913.43,1917.09,1902.69,1907.27,105382,25,0
2023-06-29,1907.36,1912.98,1892.83,1908.06,119062,25,0
2023-06-30,1907.73,1922.66,1900.42,1919.19,119718,25,0
2023-07-03,1918.76,1930.85,1909.89,1921.32,98018,25,0
2023-07-04,1920.78,1930.6,1919.71,1925.57,57201,25,0
2023-07-05,1925.43,1934.96,1914.65,1915.03,108670,25,0
2023-07-06,1914.57,1927.51,1902.5,1910.72,120078,25,0
2023-07-07,1910.45,1934.73,1909.43,1925.24,115767,25,0
2023-07-10,1924.51,1928.01,1912.55,1925.13,99365,25,0
2023-07-11,1924.83,1938.41,1924.26,1932.08,100675,25,0
2023-07-12,1932.07,1959.57,1932.04,1957.25,117630,25,0
2023-07-13,1956.38,1963.44,1952.26,1960.24,117440,25,0
2023-07-14,1959.69,1963.7,1950.77,1955.14,111556,25,0
2023-07-17,1954.57,1959.74,1945.64,1954.68,89447,25,0
2023-07-18,1954.05,1984.25,1954.05,1978.67,115735,25,0
2023-07-19,1978.34,1980.88,1969.62,1976.74,99430,25,0
2023-07-20,1976.08,1987.32,1965.23,1969.32,104997,25,0
2023-07-21,1969.33,1973.63,1956.68,1961.65,95266,25,0
2023-07-24,1961.32,1967.78,1953.36,1954.66,93329,25,0
2023-07-25,1954.33,1965.58,1951.16,1964.74,87806,25,0
2023-07-26,1964.77,1978.22,1961.91,1971.98,103721,25,0
2023-07-27,1971.83,1982.03,1942.45,1945.38,117610,25,0
2023-07-28,1945.9,1963.38,1945.25,1959.06,113586,25,0
2023-07-31,1958.53,1972.26,1950.83,1965.33,89147,25,0
2023-08-01,1965.35,1965.83,1941.15,1943.96,93834,25,0
2023-08-02,1949.2,1954.65,1932.89,1934.63,92249,25,0
2023-08-03,1933.92,1938.78,1929.38,1933.95,93763,25,0
2023-08-04,1933.85,1946.66,1924.99,1942.34,87914,25,0
2023-08-07,1941.7,1946.63,1931.35,1936.39,70118,25,0
2023-08-08,1935.88,1937.97,1922.66,1924.93,85279,25,0
2023-08-09,1924.7,1932.21,1913.89,1914.53,71882,25,0
2023-08-10,1914.27,1929.93,1911.98,1912.2,95925,25,0
2023-08-11,1911.96,1920.8,1910.63,1913.63,81392,25,0
2023-08-14,1912.63,1916.12,1902.57,1907.26,81362,25,0
2023-08-15,1906.95,1911.56,1896.22,1901.73,101556,25,0
2023-08-16,1900.76,1907.09,1891.65,1891.72,86126,25,0
2023-08-17,1891.26,1903.34,1884.84,1889.17,96843,25,0
2023-08-18,1888.99,1896.74,1886.68,1889.4,80148,25,0
2023-08-21,1889.29,1898.67,1884.64,1894.56,88420,25,0
2023-08-22,1893.99,1904.34,1888.99,1897.22,82705,25,0
2023-08-23,1897.23,1920.27,1897.11,1915.32,89955,25,0
2023-08-24,1915.35,1923.25,1911.64,1916.65,89154,25,0
2023-08-25,1916.69,1922.29,1903.65,1914.16,89508,25,0
2023-08-28,1914.58,1925.94,1912.65,1920.06,69181,25,0
2023-08-29,1919.39,1938.04,1914.31,1937.26,84554,25,0
2023-08-30,1936.69,1948.94,1934.85,1942.14,90971,25,0
2023-08-31,1941.75,1947.75,1938.94,1939.97,81706,25,0
2023-09-01,1939.22,1952.79,1934.29,1939.59,92237,25,0
2023-09-04,1940.07,1946.18,1936.69,1938.4,45005,25,0
2023-09-05,1938.13,1938.84,1925.22,1925.88,86805,25,0
2023-09-06,1925.79,1929.05,1915.17,1916.34,84482,25,0
2023-09-07,1916.24,1923.48,1916.1,1919.51,71074,25,0
2023-09-08,1919.14,1929.61,1917.23,1918.85,72055,25,0
2023-09-11,1919.41,1930.59,1916.54,1922.2,77097,25,0
2023-09-12,1922.67,1924.4,1907.44,1913.22,73434,25,0
2023-09-13,1912.67,1915.61,1905.02,1908.0,88091,25,0
2023-09-14,1908.14,1912.77,1900.84,1910.41,116536,25,0
2023-09-15,1910.12,1930.29,1909.63,1923.58,107716,25,0
2023-09-18,1923.84,1934.1,1922.34,1933.48,88689,26,0
2023-09-19,1932.94,1937.23,1929.66,1931.18,72276,26,0
2023-09-20,1931.62,1947.31,1927.81,1930.22,104075,26,0
2023-09-21,1930.24,1931.4,1913.77,1919.89,107250,26,0
2023-09-22,1919.63,1928.99,1919.0,1925.17,80253,26,0
2023-09-25,1924.52,1927.05,1915.02,1915.65,77926,26,0
2023-09-26,1915.9,1916.69,1899.0,1900.44,87053,26,0
2023-09-27,1900.04,1903.79,1872.4,1874.85,96233,26,0
2023-09-28,1875.0,1879.52,1857.53,1864.68,105962,26,0
2023-09-29,1864.59,1879.72,1846.18,1848.59,108686,26,0
2023-10-02,1847.65,1850.72,1827.06,1827.67,108929,26,0
2023-10-03,1829.05,1833.24,1815.06,1822.81,135918,26,0
2023-10-04,1822.72,1830.44,1816.46,1820.94,129601,26,0
2023-10-05,1821.5,1829.04,1812.93,1820.01,111933,26,0
2023-10-06,1820.23,1834.73,1810.31,1831.76,122712,26,0
2023-10-09,1847.02,1863.37,1844.08,1861.2,109549,26,0
2023-10-10,1861.07,1865.29,1852.87,1860.28,125827,26,0
2023-10-11,1859.73,1877.09,1858.49,1874.13,115375,26,0
2023-10-12,1873.86,1884.85,1867.78,1868.6,117830,26,0
2023-10-13,1868.95,1932.53,1868.86,1932.12,132145,26,0
2023-10-16,1928.02,1928.08,1908.03,1920.02,119720,26,0
2023-10-17,1919.64,1931.45,1912.25,1922.93,121112,26,0
2023-10-18,1922.78,1962.49,1922.78,1947.43,139705,26,0
2023-10-19,1946.95,1977.58,1945.07,1974.2,147402,26,0
2023-10-20,1974.2,1997.01,1971.85,1980.63,147723,26,0
2023-10-23,1962.22,1982.68,1962.22,1972.62,131991,26,0
2023-10-24,1972.28,1980.73,1953.46,1970.87,125871,26,0
2023-10-25,1971.18,1987.07,1962.07,1979.37,111117,26,0
2023-10-26,1979.32,1993.31,1971.65,1984.77,138830,26,0
2023-10-27,1984.4,2009.32,1976.69,2005.86,128195,26,0
2023-10-30,2003.2,2006.62,1990.81,1996.0,120586,26,0
2023-10-31,1994.7,2007.84,1978.65,1983.83,125772,26,0
2023-11-01,1983.65,1991.94,1969.71,1982.56,125756,26,0
2023-11-02,1982.67,1990.9,1978.68,1985.7,111963,26,0
2023-11-03,1985.9,2003.96,1983.08,1992.4,114130,26,0
2023-11-06,1991.96,1992.97,1977.27,1977.67,106264,26,0
2023-11-07,1977.65,1978.15,1956.55,1968.98,105811,26,0
2023-11-08,1968.33,1970.84,1947.29,1950.06,112320,26,0
2023-11-09,1949.56,1965.46,1944.3,1958.35,112759,26,0
2023-11-10,1958.11,1960.7,1932.86,1938.15,108172,26,0
2023-11-13,1938.19,1949.07,1931.48,1946.03,95220,26,0
2023-11-14,1945.87,1970.67,1943.59,1962.93,108471,26,0
2023-11-15,1962.43,1975.09,1955.28,1959.12,113959,26,0
2023-11-16,1959.49,1987.85,1956.32,1981.11,104934,26,0
2023-11-17,1980.41,1993.24,1978.49,1980.46,103202,26,0
2023-11-20,1977.99,1985.01,1965.28,1977.53,117005,26,0
2023-11-21,1977.17,2007.41,1977.17,1998.2,137491,26,0
2023-11-22,1998.38,2006.3,1986.79,1989.72,120443,26,0
2023-11-23,1988.56,1998.42,1988.56,1992.3,60847,26,0
2023-11-24,1992.45,2003.44,1991.31,2001.65,76448,26,0
2023-11-27,2006.5,2017.91,2000.36,2014.05,121196,26,0
2023-11-28,2013.67,2042.86,2011.51,2041.07,112822,26,0
2023-11-29,2040.76,2051.83,2035.23,2044.07,136736,26,0
2023-11-30,2044.74,2047.12,2031.24,2035.9,146795,26,0
2023-12-01,2036.48,2075.21,2033.8,2071.53,151934,26,0
2023-12-04,2072.82,2144.63,2019.9,2028.91,187534,26,0
2023-12-05,2029.15,2041.06,2009.7,2019.18,139337,26,0
2023-12-06,2018.77,2035.72,2017.0,2025.2,118450,26,0
2023-12-07,2025.56,2039.79,2020.09,2028.39,125141,26,0
2023-12-08,2028.26,2033.93,1994.5,2004.2,143962,26,0
2023-12-11,2002.69,2007.59,1975.68,1981.64,119565,26,0
2023-12-12,1981.47,1996.62,1977.08,1979.27,110386,26,0
2023-12-13,1979.53,2027.65,1972.9,2027.17,117613,26,0
2023-12-14,2027.68,2047.77,2023.72,2036.23,168941,26,0
2023-12-15,2035.86,2044.76,2015.49,2019.34,127680,26,0
2023-12-18,2019.07,2033.56,2015.87,2027.05,90278,26,0
2023-12-19,2027.05,2046.85,2021.59,2040.03,94948,26,0
2023-12-20,2039.75,2043.36,2027.32,2031.18,93793,26,0
2023-12-21,2031.15,2045.89,2031.15,2045.62,98908,26,0
2023-12-22,2045.34,2070.46,2045.34,2052.94,110354,26,0
2023-12-26,2052.96,2068.91,2052.34,2067.61,60219,26,0
2023-12-27,2067.75,2084.33,2061.35,2077.47,79152,26,0
2023-12-28,2077.25,2088.31,2064.5,2065.24,96180,26,0
2023-12-29,2065.63,2074.64,2058.08,2062.71,93566,26,0
2024-01-02,2062.73,2078.82,2055.72,2058.86,108844,26,0
2024-01-03,2058.43,2065.87,2030.53,2041.29,126182,26,0
2024-01-04,2040.86,2050.8,2036.12,2043.21,100994,26,0
2024-01-05,2043.28,2063.89,2024.35,2045.41,129975,26,0
2024-01-08,2043.85,2046.45,2016.68,2027.86,111614,26,0
2024-01-09,2027.47,2041.81,2025.9,2030.08,104950,26,0
2024-01-10,2029.88,2040.1,2020.32,2024.21,108491,26,0
2024-01-11,2023.81,2046.62,2013.18,2028.51,137888,26,0
2024-01-12,2028.21,2062.08,2028.21,2048.86,139391,26,0
2024-01-15,2047.4,2058.49,2045.69,2053.96,65259,26,0
2024-01-16,2054.5,2055.41,2024.14,2028.13,138887,27,0
2024-01-17,2027.52,2032.84,2001.7,2006.07,129867,27,0
2024-01-18,2004.94,2023.21,2004.94,2022.88,107778,27,0
2024-01-19,2023.3,2039.22,2020.22,2029.37,98756,27,0
2024-01-22,2028.68,2032.01,2016.33,2021.55,102586,27,0
2024-01-23,2021.59,2037.73,2019.45,2029.09,106519,27,0
2024-01-24,2028.61,2036.5,2011.05,2013.45,116499,27,0
2024-01-25,2014.15,2025.23,2009.03,2020.67,118697,27,0
2024-01-26,2019.83,2026.63,2015.84,2018.32,84240,27,0
2024-01-29,2023.6,2037.43,2019.18,2032.68,84176,27,0
2024-01-30,2032.83,2048.48,2028.95,2036.77,95040,27,0
2024-01-31,2036.87,2055.89,2030.7,2039.03,129956,27,0
2024-02-01,2039.36,2065.28,2029.91,2054.78,138211,27,0
2024-02-02,2054.48,2057.54,2027.75,2039.48,113767,27,0
2024-02-05,2039.51,2042.02,2014.77,2024.9,113754,27,0
2024-02-06,2024.85,2038.77,2022.75,2035.73,98057,27,0
2024-02-07,2035.62,2044.4,2030.46,2034.97,87680,27,0
2024-02-08,2034.98,2038.56,2020.03,2034.16,93635,27,0
2024-02-09,2034.38,2037.04,2020.17,2024.1,80265,27,0
2024-02-12,2023.06,2027.46,2011.77,2019.83,72204,27,0
2024-02-13,2019.78,2032.83,1990.02,1992.85,91031,27,0
2024-02-14,1993.12,1996.04,1984.08,1992.04,83119,27,0
2024-02-15,1991.76,2008.23,1990.15,2004.24,83612,27,0
2024-02-16,2004.07,2015.02,1994.95,2013.29,84089,27,0
2024-02-19,2013.96,2022.84,2010.88,2017.97,45545,27,0
2024-02-20,2017.92,2030.82,2014.86,2024.07,73466,27,0
2024-02-21,2024.0,2032.09,2019.92,2025.83,72905,27,0
2024-02-22,2026.08,2034.79,2019.47,2024.24,78433,27,0
2024-02-23,2023.73,2041.22,2015.95,2035.3,75020,27,0
2024-02-26,2033.45,2036.85,2024.96,2030.95,79224,27,0
2024-02-27,2030.89,2039.33,2028.67,2030.12,77120,27,0
2024-02-28,2030.39,2037.82,2024.34,2034.3,76730,27,0
2024-02-29,2033.81,2050.57,2027.95,2043.95,97023,27,0
2024-03-01,2043.37,2088.16,2038.93,2082.85,124042,27,0
2024-03-04,2082.37,2119.78,2079.34,2114.2,116923,27,0
2024-03-05,2114.11,2141.62,2110.33,2127.71,140310,27,0
2024-03-06,2127.82,2152.08,2123.49,2148.01,141406,27,0
2024-03-07,2148.12,2164.63,2144.09,2159.78,141331,27,0
2024-03-08,2159.2,2195.01,2153.89,2178.45,153442,27,0
2024-03-11,2179.22,2188.86,2174.7,2182.65,123776,27,0
2024-03-12,2182.5,2184.66,2150.48,2158.17,144208,27,0
2024-03-13,2158.24,2179.73,2155.67,2174.13,119170,27,0
2024-03-14,2173.85,2176.86,2152.63,2162.04,122026,27,0
2024-03-15,2162.07,2172.59,2155.05,2155.94,113327,27,0
2024-03-18,2155.06,2163.44,2145.99,2160.18,108140,27,0
2024-03-19,2160.21,2162.72,2147.01,2157.46,116416,27,0
2024-03-20,2157.74,2188.71,2149.49,2186.08,126486,27,0
2024-03-21,2186.21,2222.61,2166.23,2181.11,171068,27,0
2024-03-22,2181.37,2185.96,2157.0,2165.04,138003,27,0
2024-03-25,2165.34,2181.17,2163.34,2171.51,118233,27,0
2024-03-26,2171.47,2199.93,2167.43,2178.52,117940,27,0
2024-03-27,2177.25,2197.48,2173.16,2194.66,110115,27,0
2024-03-28,2193.26,2236.08,2187.23,2232.67,143717,27,0
2024-04-01,2240.47,2265.53,2228.38,2251.17,149209,27,0
2024-04-02,2250.89,2280.95,2246.55,2280.3,166293,27,0
2024-04-03,2279.56,2300.98,2265.28,2299.52,164901,27,0
2024-04-04,2298.79,2305.44,2279.56,2290.73,147896,27,0
2024-04-05,2290.67,2330.31,2267.62,2329.23,182605,27,0
2024-04-08,2323.32,2353.82,2302.79,2338.7,212295,27,0
2024-04-09,2338.57,2365.18,2336.62,2352.06,187446,27,0
2024-04-10,2352.04,2359.94,2319.25,2333.42,194651,27,0
2024-04-11,2332.88,2377.61,2325.66,2372.27,182845,27,0
2024-04-12,2371.51,2431.39,2333.76,2343.72,243835,27,0
2024-04-15,2354.45,2387.47,2324.13,2382.95,223874,27,0
2024-04-16,2382.32,2398.23,2362.9,2382.48,225876,27,0
2024-04-17,2380.86,2395.5,2354.34,2361.0,189714,27,0
2024-04-18,2361.75,2392.7,2361.16,2378.6,189955,27,0
2024-04-19,2378.35,2417.69,2372.69,2391.12,215263,27,0
2024-04-22,2388.13,2388.27,2324.63,2327.0,179850,27,0
2024-04-23,2327.51,2334.34,2291.21,2321.98,202881,27,0
2024-04-24,2322.02,2337.18,2311.63,2315.82,158042,27,0
2024-04-25,2315.48,2344.73,2304.89,2332.26,169027,27,0
2024-04-26,2331.84,2352.4,2326.09,2337.52,150189,27,0
2024-04-29,2336.12,2346.62,2319.6,2335.31,173751,27,0
2024-04-30,2334.95,2336.15,2284.95,2285.97,170418,27,0
2024-05-01,2286.03,2328.18,2281.52,2319.17,171679,30,0
2024-05-02,2320.18,2326.32,2285.38,2303.41,170308,30,0
2024-05-03,2303.78,2320.52,2277.17,2301.6,144829,30,0
2024-05-06,2303.12,2331.98,2291.65,2323.77,135035,30,0
2024-05-07,2323.51,2329.84,2309.85,2313.86,116992,30,0
2024-05-08,2314.04,2321.26,2303.52,2308.69,119394,30,0
2024-05-09,2308.51,2347.12,2306.53,2345.85,128385,30,0
2024-05-10,2345.68,2378.22,2345.04,2360.32,137837,30,0
2024-05-13,2362.25,2364.39,2331.96,2336.19,126254,30,0
2024-05-14,2335.49,2359.57,2334.7,2357.8,125549,30,0
2024-05-15,2357.28,2390.11,2351.73,2385.73,150906,27,0
2024-05-16,2385.49,2397.19,2370.83,2376.54,137193,27,0
2024-05-17,2377.31,2422.55,2373.8,2413.75,129263,27,0
2024-05-20,2417.95,2449.93,2407.24,2425.99,186889,27,0
2024-05-21,2426.88,2433.84,2405.96,2420.67,171079,28,0
2024-05-22,2420.92,2426.44,2374.8,2378.46,169456,28,0
2024-05-23,2377.83,2383.64,2326.84,2328.46,182258,31,0
2024-05-24,2328.63,2347.29,2325.27,2333.56,125316,31,0
2024-05-27,2336.56,2358.34,2331.99,2352.26,96185,31,0
2024-05-28,2351.12,2363.88,2340.14,2361.02,145163,31,0
2024-05-29,2360.11,2362.2,2334.29,2337.91,134868,31,0
2024-05-30,2337.9,2351.67,2322.51,2342.83,164408,31,0
2024-05-31,2344.68,2359.62,2320.44,2326.98,172612,31,0
2024-06-03,2328.17,2354.64,2314.63,2350.54,162260,31,0
2024-06-04,2351.36,2352.7,2315.52,2326.71,168272,31,0
2024-06-05,2326.88,2357.28,2325.76,2355.05,146997,30,0
2024-06-06,2357.02,2378.38,2353.29,2375.56,157592,30,0
2024-06-07,2375.4,2387.59,2286.6,2293.64,202819,30,0
2024-06-10,2293.83,2313.73,2287.63,2310.76,127328,30,0
2024-06-11,2312.27,2319.85,2297.57,2316.72,144334,30,0
2024-06-12,2316.63,2341.57,2310.55,2324.72,169894,30,0
2024-06-13,2324.72,2326.53,2295.4,2303.79,166170,30,0
2024-06-14,2303.22,2336.48,2301.41,2332.57,167848,30,0
2024-06-17,2331.63,2332.46,2309.86,2318.99,139257,30,0
2024-06-18,2319.05,2332.99,2306.45,2329.2,146910,30,0
2024-06-19,2329.34,2334.87,2323.57,2328.31,86270,29,0
2024-06-20,2328.3,2365.33,2327.63,2359.87,155418,29,0
2024-06-21,2360.47,2368.63,2316.58,2321.17,145287,29,0
2024-06-24,2321.27,2334.61,2317.52,2334.08,116097,29,0
2024-06-25,2333.63,2337.01,2315.34,2319.36,115287,29,0
2024-06-26,2319.15,2323.68,2293.48,2298.02,149078,29,0
2024-06-27,2297.92,2330.77,2296.4,2327.45,135353,31,0
2024-06-28,2327.52,2339.56,2318.87,2326.37,140527,31,0
2024-07-01,2326.21,2338.37,2318.34,2331.58,134100,31,0
2024-07-02,2331.04,2336.7,2318.96,2329.18,115999,31,0
2024-07-03,2329.27,2364.8,2326.74,2355.82,128489,31,0
2024-07-04,2356.79,2362.42,2350.4,2356.32,62260,32,0
2024-07-05,2356.38,2392.83,2351.45,2391.18,139862,32,0
2024-07-08,2386.56,2390.99,2350.93,2359.01,135507,32,0
2024-07-09,2358.76,2371.45,2349.27,2363.56,144754,32,0
2024-07-10,2363.16,2386.52,2363.0,2371.12,120948,31,0
2024-07-11,2370.49,2424.39,2370.37,2415.2,169370,31,0
2024-07-12,2415.48,2418.12,2391.27,2411.22,170113,31,0
2024-07-15,2411.82,2439.56,2401.21,2422.07,167155,31,0
2024-07-16,2422.34,2469.55,2419.82,2468.57,167991,31,0
2024-07-17,2467.72,2483.53,2451.38,2458.46,192259,29,0
2024-07-18,2458.15,2474.8,2440.21,2445.02,179300,29,0
2024-07-19,2445.47,2445.57,2393.7,2400.19,190087,29,0
2024-07-22,2401.63,2412.05,2383.79,2396.25,164625,29,0
2024-07-23,2396.43,2411.91,2388.15,2409.34,158372,29,0
2024-07-24,2408.78,2431.89,2396.7,2397.04,174977,29,0
2024-07-25,2396.69,2401.04,2352.98,2364.35,240130,29,0
2024-07-26,2364.02,2390.65,2355.69,2387.0,179542,29,0
2024-07-29,2387.72,2402.99,2369.41,2383.41,180274,29,0
2024-07-30,2383.07,2412.66,2376.33,2410.62,179877,29,0
2024-07-31,2410.33,2450.79,2403.74,2447.07,207540,28,0
2024-08-01,2448.01,2462.16,2430.07,2446.26,227895,28,0
2024-08-02,2446.18,2477.52,2410.63,2441.52,247752,29,0
2024-08-05,2443.94,2458.62,2364.15,2409.73,313001,29,0
2024-08-06,2409.48,2418.18,2381.38,2389.67,240334,29,0
2024-08-07,2390.58,2406.91,2378.86,2382.81,206054,27,0
2024-08-08,2381.96,2427.53,2380.1,2427.03,207681,27,0
2024-08-09,2426.55,2436.88,2416.77,2430.58,177027,27,0
2024-08-12,2429.68,2473.06,2423.67,2471.81,155056,27,0
2024-08-13,2470.29,2476.87,2458.37,2464.8,165402,27,0
2024-08-14,2465.87,2479.65,2437.95,2447.78,186494,27,0
2024-08-15,2447.11,2469.98,2432.03,2456.39,172902,27,0
2024-08-16,2455.57,2509.57,2450.63,2507.43,180364,27,0
2024-08-19,2509.19,2509.98,2485.52,2504.05,173390,27,0
2024-08-20,2503.39,2531.61,2497.21,2513.86,174419,27,0
2024-08-21,2513.03,2519.79,2493.33,2512.22,170395,27,0
2024-08-22,2511.37,2514.55,2470.72,2484.52,172547,27,0
2024-08-23,2484.95,2518.19,2484.22,2512.28,173586,27,0
2024-08-26,2511.25,2526.77,2508.57,2517.82,165441,27,0
2024-08-27,2518.05,2525.83,2503.37,2524.57,166671,27,0
2024-08-28,2524.67,2528.92,2493.5,2504.45,160734,27,0
2024-08-29,2504.17,2528.54,2503.45,2521.01,158527,29,0
2024-08-30,2520.52,2526.78,2494.01,2503.12,163565,29,0
2024-09-02,2502.33,2507.14,2489.87,2498.9,99536,29,0
2024-09-03,2499.48,2506.11,2473.04,2492.93,170843,29,0
2024-09-04,2492.62,2500.11,2471.76,2495.46,154533,29,0
2024-09-05,2494.38,2523.36,2493.68,2516.52,162518,29,0
2024-09-06,2516.37,2529.04,2484.95,2497.18,187170,29,0
2024-09-09,2496.63,2507.13,2485.41,2506.25,164107,29,0
2024-09-10,2506.29,2518.36,2499.97,2516.51,150623,29,0
2024-09-11,2516.27,2528.89,2500.79,2511.28,185868,28,0
2024-09-12,2510.77,2559.95,2510.77,2558.52,175303,28,0
2024-09-13,2558.11,2585.94,2556.49,2578.91,174577,28,0
2024-09-16,2578.64,2589.51,2575.04,2582.24,138482,28,0
2024-09-17,2581.92,2586.83,2560.63,2569.33,154146,28,0
2024-09-18,2569.26,2600.01,2546.66,2558.98,187915,28,0
2024-09-19,2558.5,2594.78,2550.95,2586.64,208114,28,0
2024-09-20,2586.08,2625.6,2584.7,2622.04,189955,28,0
2024-09-23,2621.3,2634.75,2613.68,2628.26,167635,28,0
2024-09-24,2627.48,2664.24,2622.47,2656.98,200994,28,0
2024-09-25,2657.73,2670.42,2649.65,2656.84,192048,28,0
2024-09-26,2656.47,2685.43,2654.66,2672.18,198284,28,0
2024-09-27,2671.97,2674.2,2642.98,2657.99,213731,28,0
2024-09-30,2656.92,2665.89,2624.57,2634.37,199491,28,0
2024-10-01,2633.94,2672.96,2631.99,2663.29,172057,28,0
2024-10-02,2662.68,2663.28,2641.0,2658.5,166288,28,0
2024-10-03,2657.93,2662.78,2637.21,2655.92,180296,28,0
2024-10-04,2656.36,2670.06,2631.92,2653.41,178645,28,0
2024-10-07,2650.82,2659.44,2637.64,2642.56,171743,28,0
2024-10-08,2642.38,2652.91,2604.63,2621.71,231800,28,0
2024-10-09,2621.25,2624.2,2605.05,2607.62,184533,27,0
2024-10-10,2606.97,2631.39,2601.56,2629.96,195347,27,0
2024-10-11,2629.72,2661.3,2627.94,2656.82,162369,27,0
2024-10-14,2655.64,2666.69,2643.02,2648.46,154746,27,0
2024-10-15,2647.16,2668.79,2637.98,2662.57,204136,27,0
2024-10-16,2662.52,2685.31,2658.59,2673.59,193466,27,0
2024-10-17,2673.29,2696.61,2672.98,2692.74,208599,27,0
2024-10-18,2692.41,2722.37,2692.08,2721.34,208331,27,0
2024-10-21,2720.29,2740.44,2714.06,2719.39,227644,27,0
2024-10-22,2719.87,2748.9,2718.58,2748.89,198494,27,0
2024-10-23,2748.47,2758.35,2708.62,2715.23,223831,27,0
2024-10-24,2714.34,2743.12,2714.26,2735.79,206883,27,0
2024-10-25,2735.67,2747.59,2716.92,2746.84,187139,27,0
2024-10-28,2736.07,2745.84,2724.5,2742.08,176396,27,0
2024-10-29,2742.02,2774.65,2739.59,2774.3,203730,27,0
2024-10-30,2774.11,2789.95,2770.78,2787.22,206282,27,0
2024-10-31,2787.22,2789.94,2731.44,2743.75,213146,27,0
2024-11-01,2744.05,2762.14,2733.04,2736.24,233002,27,0
2024-11-04,2736.23,2748.08,2729.84,2736.47,213699,27,0
2024-11-05,2736.73,2749.86,2724.58,2743.75,197532,27,0
2024-11-06,2742.76,2749.56,2652.23,2658.82,316997,27,0
2024-11-07,2658.46,2710.12,2643.26,2706.39,248238,27,0
2024-11-08,2705.57,2710.22,2680.23,2684.45,217382,27,0
2024-11-11,2684.67,2686.03,2610.49,2619.3,230857,27,0
2024-11-12,2619.27,2627.05,2589.57,2598.0,234373,27,0
2024-11-13,2598.49,2618.63,2572.51,2572.7,235942,27,0
2024-11-14,2571.82,2581.25,2536.66,2564.52,268704,27,0
2024-11-15,2565.08,2575.94,2554.36,2562.79,251379,27,0
2024-11-18,2564.84,2614.95,2563.48,2611.63,230910,27,0
2024-11-19,2611.78,2639.33,2610.19,2632.04,238107,27,0
2024-11-20,2631.87,2655.28,2618.72,2650.02,212368,27,0
2024-11-21,2649.53,2673.38,2648.71,2669.4,215970,27,0
2024-11-22,2669.54,2715.48,2668.05,2715.34,254098,27,0
2024-11-25,2714.07,2721.23,2615.47,2625.38,259034,27,0
2024-11-26,2625.37,2641.8,2605.12,2632.98,219785,27,0
2024-11-27,2632.19,2658.14,2626.97,2635.79,191311,27,0
2024-11-28,2635.66,2649.57,2620.86,2637.28,123420,27,0
2024-11-29,2637.52,2666.21,2633.89,2649.11,187524,27,0
2024-12-02,2652.13,2652.72,2621.77,2638.67,236615,27,0
2024-12-03,2638.78,2655.49,2634.01,2643.52,187874,27,0
2024-12-04,2643.06,2657.1,2632.32,2649.69,183451,27,0
2024-12-05,2649.4,2655.38,2623.36,2631.8,190825,27,0
2024-12-06,2631.77,2645.52,2613.31,2632.7,202398,27,0
2024-12-09,2645.48,2676.34,2627.42,2660.16,223973,27,0
2024-12-10,2661.08,2695.46,2657.81,2693.85,212999,27,0
2024-12-11,2693.47,2721.06,2675.04,2717.87,253570,27,0
2024-12-12,2717.13,2725.97,2675.04,2680.72,235873,27,0
2024-12-13,2680.81,2692.6,2645.92,2648.25,208989,27,0
2024-12-16,2649.62,2664.28,2643.38,2652.48,167291,27,0
2024-12-17,2652.37,2658.51,2633.0,2646.25,186733,27,0
2024-12-18,2645.84,2651.59,2583.63,2585.49,197005,27,0
2024-12-19,2584.79,2626.33,2582.06,2594.23,194943,27,0
2024-12-20,2594.29,2631.67,2589.5,2622.37,171192,27,0
2024-12-23,2623.66,2633.13,2608.05,2612.9,128414,27,0
2024-12-24,2613.26,2621.31,2609.93,2617.43,92691,27,0
2024-12-26,2626.22,2638.94,2621.6,2633.66,86518,27,0
2024-12-27,2628.58,2638.13,2611.47,2621.54,142927,27,0
2024-12-30,2619.38,2627.98,2595.97,2605.58,161948,27,0
2024-12-31,2606.24,2627.39,2602.48,2623.23,126951,27,0
2025-01-02,2634.02,2660.42,2630.98,2657.85,152745,27,0
